3.30682 -48.9393 2 3 1.77636e-15 0
0.495347 -82.3996 2 0 0 2.84217e-14
0.673326 -150.548 2 1 0 -1.42109e-14
3.57485 120.394 0 3 7.10543e-15 0
3.12032 106.98 0 3 3.55271e-14 4.26326e-14
0.421371 33.5422 5 0 7.10543e-15 0
3.41581 100.761 0 3 -1.95399e-14 0
0.35848 -145.688 2 1 -7.10543e-15 2.84217e-14
3.63187 -47.4588 0 0 1.77636e-14 1.42109e-14
0.170035 -153.761 0 5 0 -1.42109e-14
0.571468 -143.601 4 3 7.10543e-15 0
3.27133 63.968 0 3 -8.88178e-15 2.13163e-14
0.587964 -117.394 2 1 1.42109e-14 5.68434e-14
3.17457 68.8302 0 3 4.08562e-14 4.26326e-14
0.213433 54.6008 5 0 1.42109e-14 0
0.384325 -112.517 3 1 -7.10543e-15 0
3.45725 -2.60233 1 2 -2.66454e-14 0
3.30598 76.4352 0 3 -1.59872e-14 -7.10543e-15
0.543634 29.0537 3 4 1.42109e-14 2.84217e-14
3.48985 10.4634 0 3 -7.10543e-15 0
0.610523 76.7331 5 0 0 -2.84217e-14
3.4667 117.705 0 3 4.44089e-14 5.68434e-14
0.537057 96.4833 1 3 -7.10543e-15 4.26326e-14
0.645856 -11.1274 1 1 0 1.42109e-14
3.4413 127.337 0 3 3.55271e-15 1.42109e-14
0.530873 48.2656 3 4 0 0
3.29793 -27.4761 0 1 1.95399e-14 1.42109e-14
3.51574 119.544 0 3 7.10543e-15 2.84217e-14
0.806898 5.78982 5 0 1.42109e-14 -2.84217e-14
3.32685 89.6781 0 3 -3.55271e-15 1.42109e-14
0.424358 -143.731 4 3 0 -2.84217e-14
0.294346 -86.4655 2 0 7.10543e-15 1.42109e-14
3.53781 125.763 0 3 -1.42109e-14 1.42109e-14
3.20626 56.6399 0 3 -1.77636e-14 1.42109e-14
3.34088 105.801 0 3 7.10543e-15 7.10543e-15
0.738308 162.869 3 0 -7.10543e-15 0
0.411916 -70.9625 5 3 7.10543e-15 1.42109e-14
3.38271 99.0088 0 3 5.32907e-15 1.42109e-14
3.6283 147.8 0 3 -1.95399e-14 -3.55271e-14
0.655355 -58.2757 1 1 -7.10543e-15 -2.84217e-14
0.781534 -1.32038 0 0 0 0
0.628684 -165.765 4 3 0 0
0.573505 53.0386 2 3 0 0
3.30926 82.8207 0 3 -3.55271e-15 -7.10543e-15
0.125907 67.2053 5 0 1.42109e-14 -1.42109e-14
0.812849 134.715 2 5 1.42109e-14 -2.84217e-14
0.43669 34.2806 5 0 -7.10543e-15 -1.42109e-14
0.899275 -133.961 1 0 0 -2.84217e-14
0.730377 162.138 2 5 -7.10543e-15 0
3.45132 134.647 0 3 8.88178e-15 2.13163e-14
0.811076 134.801 3 0 7.10543e-15 0
3.51783 126.318 0 3 -2.84217e-14 -3.55271e-14
3.3059 72.5225 0 3 -1.24345e-14 -1.42109e-14
0.725294 -98.1716 2 1 1.42109e-14 0
3.22353 -53.4339 0 1 1.77636e-14 4.26326e-14
0.682735 -139.006 1 0 7.10543e-15 2.84217e-14
3.27911 75.0725 0 3 1.59872e-14 2.84217e-14
0.342157 -79.3486 3 1 7.10543e-15 0
0.557078 26.0244 3 3 -7.10543e-15 -2.84217e-14
3.63777 131.095 0 3 -3.37508e-14 0
0.856004 -101.867 2 0 -7.10543e-15 -2.84217e-14
0.565584 145.229 0 3 1.42109e-14 2.84217e-14
3.5548 129.561 0 3 1.59872e-14 7.10543e-15
0.89995 137.789 3 0 1.42109e-14 -2.84217e-14
0.627739 -83.5741 0 4 1.42109e-14 2.84217e-14
0.7118 -162.476 1 0 -1.42109e-14 -4.26326e-14
